Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Snider Fleet Solutions - Knoxville,Tire Repair,10324 Cogdill Rd,Knoxville,TN,37932,,,(865) 392-4646,https://sniderfleet.com/locations/,Commercial tire and retread dealer (Michelin commercial network) offering fleet tire service with 24/7 emergency roadside service through Snider's national dispatch.,,,,,,,,,,,yes,,,,,,,,,yes,no
Southern Tire Mart #230 - Knoxville,Tire Repair,6110 Rutledge Pike,Knoxville,TN,37924,,,(865) 633-5035,https://stmtires.com/locations/store-230/,Southern Tire Mart commercial tire store serving Knoxville-area trucking with new commercial truck tires and retreads.,,,,,,,,,,,yes,,,,,,,,,no,no
TA Truck Service - Petro Knoxville,Tire Repair,722 Watt Rd,Knoxville,TN,37934,,,(865) 693-6542,https://www.ta-petro.com/location/tn/petro-knoxville/,"TA Truck Service shop with 5 service bays at the Petro Stopping Center on Watt Road, providing commercial tire and truck repair with TIA/ASE-certified technicians.",250,,yes,yes,,yes,yes,yes,,,yes,,,,,,,I-75,369,yes,no
TA Truck Service - TA Knoxville West,Tire Repair,615 Watt Rd,Knoxville,TN,37922,,,(865) 545-0574,https://www.ta-petro.com/location/tn/ta-knoxville-west/,"Five-bay TA Truck Service shop at the TA Knoxville West travel center offering commercial tires (Bridgestone, Goodyear, Michelin, Yokohama, Continental), brakes, alignments and 24/7 RoadSquad roadside assistance.",176,,,,yes,yes,yes,yes,yes,,yes,,,,,,,I-75,369,yes,no
Speedco at Love's Travel Stop #861,Tire Repair,222 Elizabeth Lee Pkwy,Loudon,TN,37774,,,(865) 205-3070,https://www.loves.com/locations/861,"On-site Speedco at the Love's Travel Stop in Loudon (opened 2023) providing commercial truck tires, oil changes, light mechanical services and emergency roadside assistance.",,,,,,,,yes,,,yes,,,,,,,I-75,72,yes,no
Southern Tire Mart at Pilot - Niota,Tire Repair,543 Highway 309,Niota,TN,37826,,,(423) 568-2698,https://stmtires.com/southern-tire-mart-at-pilot-truck-care-centers/,"Southern Tire Mart at Pilot truck care center at the Niota Pilot Travel Center providing commercial truck tires, preventive maintenance and roadside assistance.",,,,,,,,,,,yes,,,,,,,I-75,56,yes,no
TA Truck Service - TA Caryville,Tire Repair,305 Howard Baker Hwy,Pioneer,TN,37847,,,,https://www.ta-petro.com/location/tn/ta-caryville/,"Full-service TravelCenters of America site (opened 2016) with a five-bay TA Truck Service center for preventive maintenance, commercial tires and repairs, open 24/7.",80,,,,,yes,yes,yes,,yes,yes,,,,,,,I-75,141,yes,no
"I-75 Tire, Truck, and Trailer Repair",Tire Repair,135 Belcher Rd,Sweetwater,TN,37874,,,(423) 333-8128,https://www.facebook.com/p/I-75-Truck-Trailer-Repair-100064818859213/,"Independent truck, trailer and tire repair shop just off I-75 Exit 62 in Sweetwater offering 24-hour roadside assistance.",,,,,,,,,,,yes,,,,,,,I-75,62,yes,no
Truck Parking Club - R.C. Transport LLC (Athens),Truck Parking,417 East Avenue,Athens,TN,37303,,,,https://truckparkingclub.com/truck-parking/tennessee/athens/417-east-avenue-37303,"Truck Parking Club reservable semi-truck parking at R.C. Transport, LLC, a fenced and well-lit lot about three miles from I-75 Exit 52.",,no,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/tennessee/athens/417-east-avenue-37303,,,I-75,,yes,no
Truck Parking Club - 415 Scruggs Road (Chattanooga),Truck Parking,415 Scruggs Road,Chattanooga,TN,,,,,https://truckparkingclub.com/truck-parking/tennessee/chattanooga/415-scruggs-road,Truck Parking Club reservable truck and trailer parking lot with 24/7 access about one mile off I-75 Exit 1.,,no,yes,yes,,,,,,yes,,,,,https://truckparkingclub.com/truck-parking/tennessee/chattanooga/415-scruggs-road,,,I-75,1,yes,no
Truck Parking Club - 7422 Bonnyshire Drive (Chattanooga),Truck Parking,7422 Bonnyshire Drive,Chattanooga,TN,37416,,,,https://truckparkingclub.com/truck-parking/tennessee/chattanooga/7422-bonnyshire-drive-37416,"Truck Parking Club reservable truck and trailer parking at a fenced, paved industrial-park property with 24/7 CCTV monitoring in northeast Chattanooga.",,no,yes,yes,,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/tennessee/chattanooga/7422-bonnyshire-drive-37416,,,,,yes,no
Truck Parking Club - 11775 Snyder Rd (Knoxville),Truck Parking,11775 Snyder Rd,Knoxville,TN,37932,,,,https://truckparkingclub.com/truck-parking/tennessee/knoxville/11775-snyder-rd-37932,Truck Parking Club reservable truck and trailer parking on a paved lot about half a mile from Exit 373 on the I-40/I-75 concurrency in west Knoxville.,,no,yes,yes,,,,,,,,,,,https://truckparkingclub.com/truck-parking/tennessee/knoxville/11775-snyder-rd-37932,,,I-75,,yes,no
Speedway #7147,Truck Stops,2920 Decatur Pike,Athens,TN,37303,,,(423) 746-2460,https://www.speedway.com/locations/tn/athens/2920-decatur-pike-45921,"Speedway station at I-75 exit 49 in Athens with diesel lanes, a CAT scale and a deli.",,,,,,,yes,yes,,,,yes,,,,,,I-75,49,yes,no
Love's Travel Stop #364,Truck Stops,200 Lower River Rd NW,Charleston,TN,37310,,,(423) 780-9171,https://www.loves.com/locations/tn/charleston/loves-travel-stop-charleston-364,"Love's travel stop at I-75 exit 33 with diesel lanes, showers, CAT scale, laundry, truck care and Subway and McDonald's restaurants.",85,,,,,yes,yes,yes,yes,,yes,yes,,,,,,I-75,33,yes,no
Ponderosa Truck Stop,Truck Stops,9227 Frontage Rd NW,Charleston,TN,37310,,,(423) 336-5521,,"Independent truck stop listed on the frontage road at I-75 exit 33 in Charleston with a restaurant, store and showers.",,,,,,yes,yes,yes,,,,,,,,,,I-75,33,no,no
Speedway #7115,Truck Stops,7420 Bonny Oaks Dr,Chattanooga,TN,37421,,,(423) 499-1004,,Speedway fuel stop with diesel lanes and a CAT scale at I-75 exit 7B in Chattanooga.,7,,,,,,yes,yes,,,,yes,,,,,,I-75,7,yes,no
Orbit Chevron Market,Truck Stops,1420 25th St NW,Cleveland,TN,37311,,,(423) 472-3128,,Independent Chevron-branded fuel stop and market with diesel and truck parking near I-75 exit 25 in Cleveland.,,,,,,,,yes,,yes,,,,,,,,I-75,25,yes,no
Kwik Fuel Center (Lee's Travel Center),Truck Stops,2233 N Charles G Seivers Blvd,Clinton,TN,37716,,,865-457-2923,https://leestravelcenter.com,"Independent truck stop at I-75 Exit 122 in Clinton with a restaurant/deli, showers, laundromat and scales.",,,,,,yes,yes,yes,yes,,,,,,,,,I-75,122,yes,no
Circle K (Little Debbie Parkway),Truck Stops,5020 Little Debbie Parkway,Collegedale,TN,,,,(423) 561-4419,https://www.circlek.com/store-locator/US/collegedale/5020-little-debbie-pwky/4703791,Circle K station with diesel truck lanes near I-75 exit 11 in the Ooltewah/Collegedale area.,,,,,,,,yes,,,,,,,,,,I-75,11,yes,no
ONE9 Travel Center #403,Truck Stops,1915 E Raccoon Valley Dr,Heiskell,TN,37754,,,865-938-1439,https://locations.pilotflyingj.com/us/tn/heiskell/1915-e-raccoon-valley-dr,ONE9 Fuel Network travel center (Pilot Company) at the Raccoon Valley Road exit of I-75 north of Knoxville.,,,,,,yes,,yes,,,,yes,yes,,,,,I-75,117,yes,no
Flying J Travel Center #722,Truck Stops,800 Watt Rd,Knoxville,TN,37932,,,865-531-7400,https://locations.pilotflyingj.com/us/tn/knoxville/800-watt-rd,Flying J travel center at the Watt Road exit of the I-40/I-75 concurrency in west Knoxville with an on-site Denny's and Cinnabon.,176,,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,yes,,,,I-75,369,yes,no
